_id,Binary_Operations,Blocks,Bytes,Placeholder_statements,Constant_values,Hexadecimal_addresses
71922,12,7,0,0,0,1
71923,34,15,0,0,0,0
71924,46,18,2,0,0,1
71936,330,84,62,0,0,16
71938,176,53,52,0,0,12
71948,30,20,0,0,5,0
72002,10,3,59,0,0,2
72010,5,4,4,0,0,0
72013,8,6,4,0,0,1
72079,0,3,9,0,0,3
72085,2,2,0,0,0,0
72135,0,2,6,0,0,2
72143,0,9,20,0,0,9
72149,0,2,4,0,0,1
72165,80,50,4,0,0,0
72173,2,0,1,0,0,2
72185,0,3,6,0,0,3
72199,0,9,0,0,0,10
72202,0,1,2,0,0,1
72203,35,30,24,0,0,0
72204,0,0,1,0,0,1
72207,0,2,4,0,0,1
72209,0,2,4,0,0,1
72211,0,2,4,0,0,2
72237,5,5,6,0,0,1
72243,57,19,10,0,0,4
72254,0,1,2,0,0,1
72255,0,2,4,0,0,1
72267,57,19,10,0,0,4
72278,19,16,11,0,0,0
72283,30,20,0,0,0,1
72350,16,5,0,0,0,0
72352,15,4,4,0,0,3
72401,58,19,2,0,0,2
72422,6,6,6,0,0,0
72423,5,4,5,0,0,0
72432,5,8,7,0,0,2
72481,6,7,0,0,0,0
72519,6,6,6,0,0,0
72521,5,4,5,0,0,0
72550,7,5,0,0,0,0
72585,112,20,29,0,0,1
72588,123,28,0,0,0,3
72591,35,18,19,0,0,3
72620,31,15,6,0,6,0
72621,78,25,0,0,4,0
72624,45,16,6,0,0,1
72628,20,5,10,0,0,0
72630,149,47,73,0,0,0
72631,164,78,0,0,0,0
72634,171,88,0,0,0,0
72639,215,111,0,0,0,0
72644,0,381,34,0,0,1
72699,0,2,0,0,0,1
72701,0,1,0,0,0,0
72702,0,4,0,0,0,0
72706,0,1,0,0,0,0
72716,0,1,0,0,0,0
72741,0,1,0,0,0,0
72772,0,1,0,0,0,0
72814,0,2,0,0,0,1
72863,0,1,0,0,0,0
72866,2,1,0,0,0,0
72903,0,2,0,0,0,1
72911,1,5,0,0,0,1
72950,0,1,0,0,0,0
73024,0,2,0,0,0,1
73066,0,1,0,0,0,0
73110,2,1,0,0,0,0
73111,0,1,0,0,0,0
73112,1,1,0,0,0,0
73113,1,1,0,0,0,0
73126,2,1,0,0,0,0
73127,1,1,0,0,0,0
73128,0,1,0,0,0,0
73129,1,1,0,0,0,0
73130,1,1,0,0,0,0
73489,0,2,0,0,0,0
73491,61,18,1,0,0,3
73502,60,17,0,0,0,0
73505,7,5,0,0,0,0
73593,38,4,0,0,0,0
73601,8,4,0,0,0,0
73609,82,23,12,0,0,3
73660,211,84,12,0,0,27
73667,291,76,33,0,0,0
73683,30,10,0,0,0,0
73684,82,39,0,0,0,0
73687,5,8,0,0,6,0
73688,170,48,0,0,6,0
73691,9,3,0,0,0,0
73693,40,29,0,0,0,0
73694,21,15,0,0,0,0
73695,126,39,0,0,0,0
73710,0,0,14,0,0,1
73728,7,5,0,0,0,0
73828,0,5,0,0,4,0
73870,289,99,44,0,0,30
73876,578,211,255,0,0,31
73889,8,9,1,0,0,3
73902,6,6,6,0,0,0
73903,6,7,0,0,0,0
73940,9,2,0,0,0,18
73998,23,5,0,0,0,0
74000,1,2,0,0,1,0
74001,0,2,0,0,0,0
74007,35,7,12,0,0,3
74014,4,2,0,0,0,0
74021,4,2,0,0,0,0
74036,23,13,0,0,6,0
74055,11,6,7,0,0,1
74056,14,7,11,0,0,0
74076,40,18,17,0,0,2
74077,40,16,20,0,0,2
74078,40,18,17,0,0,2
74079,40,18,17,0,0,2
74080,1,5,2,0,0,1
74081,1,5,2,0,0,1
74082,0,2,1,0,0,1
74083,0,2,1,0,0,1
74086,0,1,0,0,0,0
74087,1,2,0,0,0,0
74089,40,18,17,0,0,2
74097,1,3,0,0,0,1
74098,1,3,0,0,0,1
74099,1,3,0,0,0,1
74100,1,3,0,0,0,1
74170,1,3,11,0,0,0
74189,2,3,2,0,0,1
74203,9,8,0,0,1,0
74204,36,15,5,0,1,0
74219,160,49,3,0,7,0
74220,75,31,0,0,6,3
74221,75,44,0,0,12,3
74223,103,32,0,0,7,0
74224,100,31,0,0,7,0
74225,131,69,0,0,18,3
74226,149,80,3,0,20,3
74227,47,19,0,0,1,0
74228,578,140,260,0,3,31
74229,145,40,0,0,7,0
74230,172,84,0,0,20,3
74231,46,17,0,0,2,0
74232,540,128,256,0,2,31
74240,1,1,0,0,0,1
74245,3,8,15,0,0,0
74267,9,9,0,0,0,0
74268,9,9,9,0,0,0
74292,1,4,0,0,0,0
74303,13,4,0,0,4,0
74365,2,1,0,0,0,0
74421,0,2,0,0,0,0
74422,0,3,0,0,0,0
74437,6,1,0,0,0,0
74440,17,1,0,0,0,0
74441,2,1,0,0,0,0
74445,2,1,0,0,0,1
74456,8,3,0,0,0,3
74458,13,4,0,0,0,4
74460,1,2,0,0,0,0
74461,2,3,0,0,0,0
74462,0,2,0,0,0,0
74468,0,2,1,0,0,1
74484,1,1,0,0,0,2
74526,0,0,4,0,0,1
74566,4,4,0,0,0,0
74571,1,2,0,0,0,0
74577,1,3,0,0,0,0
74580,1,2,0,0,0,0
74581,5,6,0,0,0,0
74589,0,2,1,0,0,0
74595,1,5,0,0,0,0
74606,2,4,0,0,0,0
74622,0,4,0,0,0,0
74708,0,2,0,0,0,0
74711,0,2,0,0,0,0
74739,2,8,0,0,0,0
74741,1,4,0,0,0,0
74743,1,4,0,0,0,0
74798,2,2,0,0,0,0
74805,1,3,1,0,0,0
74807,1,3,2,0,0,0
74821,2,2,0,0,0,0
74826,1,3,2,0,0,0
75125,0,1,0,0,0,1
75171,0,1,0,0,0,1
75172,0,1,0,0,0,1
75173,0,1,0,0,0,1
75174,0,1,0,0,0,1
75179,0,1,0,0,0,0
75192,0,1,0,0,0,0
75193,1,1,0,0,0,0
75194,1,1,0,0,0,0
75226,0,2,0,0,0,0
75315,0,1,1,0,0,0
75339,0,1,0,0,0,0
75340,0,0,0,0,0,0
75342,0,1,0,0,0,0
75420,0,1,0,0,0,6
75488,2,2,0,0,0,0
75530,0,1,2,0,0,0
75596,0,1,26,0,0,13
75598,0,1,16,0,0,8
75599,0,1,8,0,0,8
75623,0,3,38,0,0,12
75624,0,3,19,0,0,12
75626,0,1,0,0,0,0
75629,2,3,0,0,0,0
75633,0,3,0,0,0,0
75637,0,1,0,0,0,0
75640,1,1,0,0,0,0
75642,1,2,0,0,0,0
75646,1,1,0,0,0,0
75652,0,2,0,0,0,0
75656,3,1,0,0,0,3
75657,2,1,0,0,0,2
75658,1,2,0,0,0,0
75659,1,1,0,0,0,0
75664,5,15,0,0,0,0
75717,4,1,1,0,0,1
75718,1,11,9,0,0,2
75720,1,3,5,0,0,0
75722,0,6,0,0,0,0
75724,0,4,0,0,0,0
75744,2,3,2,0,0,0
75746,0,2,1,0,0,1
75747,2,4,0,0,0,0
75751,4,3,0,0,0,0
75765,43,7,8,0,0,0
75768,155,50,17,0,0,6
75778,0,1,2,0,0,1
75787,2,2,0,0,0,0
75794,11,8,2,0,0,0
75807,17,17,7,0,7,0
75810,26,16,2,0,0,0
75813,1,2,0,0,0,0
75814,2,2,0,0,0,0
75820,16,8,0,0,0,0
75822,6,7,10,0,0,0
75832,574,209,255,0,0,27
75844,524,129,250,0,1,31
75845,29,16,0,0,3,0
75855,128,23,33,0,13,0
75885,30,11,21,0,0,1
75893,0,3,0,0,0,1
75896,203,85,21,0,15,2
75898,91,39,21,0,3,0
75899,346,148,8,0,21,19
75969,14,9,0,0,4,0
75970,27,17,0,0,4,0
75995,75,34,3,0,6,0
75997,21,8,0,0,4,0
76025,40,19,6,0,0,2
76027,47,17,0,0,0,0
76036,6,9,0,0,2,1
76043,14,8,0,0,1,0
76044,6,5,4,0,1,0
76058,8,4,0,0,4,0
76082,210,84,12,0,0,27
76083,6,5,4,0,0,0
76084,51,27,34,0,0,5
76086,25,8,3,0,0,0
76088,45,19,6,0,0,0
76089,296,121,20,0,0,1
76091,2,3,0,0,0,0
76116,109,107,0,0,0,12
76118,0,27,0,0,0,27
76131,6,7,10,0,0,0
76136,6,7,10,0,0,0
76142,63,42,25,0,0,0
76146,57,21,0,0,0,1
76151,102,45,16,0,0,1
76156,132,41,8,0,1,0
76157,8,5,14,0,0,0
76159,5,4,5,0,0,0
76260,20,10,0,0,0,0
76271,26,15,19,0,0,0
76277,9,10,0,0,0,0
76298,14,23,0,0,0,0
76303,20,15,2,0,0,2
76304,27,12,7,0,0,0
76305,3,4,2,0,3,5
76310,49,31,9,0,1,0
76323,4,3,2,0,0,0
76325,394,79,94,0,1,6
76326,36,14,4,0,1,0
76335,45,21,8,0,0,0
76336,86,43,11,0,0,6
76378,34,6,7,0,0,1
76396,42,33,0,0,0,0
76413,144,76,16,0,0,4
76506,2,2,0,0,0,0
76512,0,1,0,0,0,0
76514,0,2,0,0,0,0
76515,1,2,1,0,0,0
76517,1,1,0,0,0,0
76518,2,2,0,0,0,0
76519,30,15,0,0,0,0
76522,1,2,0,0,0,1
76528,5,2,0,0,0,0
76529,2,3,1,0,0,1
76530,4,2,1,0,0,1
76558,1,3,0,0,0,2
76559,0,2,1,0,0,1
76563,3,1,2,0,0,2
76565,5,4,2,0,0,1
76567,1,3,2,0,0,0
76569,10,7,0,0,0,0
76599,3,4,1,0,0,0
76600,3,4,1,0,0,0
76607,15,8,12,0,0,1
76608,15,8,12,0,0,1
76611,3,2,0,0,0,0
76612,3,2,0,0,0,0
76618,15,6,0,0,0,0
76619,15,6,0,0,0,0
76628,13,4,0,0,0,0
76629,21,5,0,0,0,0
76631,16,6,3,0,0,0
76633,9,6,0,0,0,0
76634,9,6,0,0,0,0
76635,6,4,0,0,0,0
76637,288,98,7,0,0,1
76638,5,5,0,0,0,0
76639,67,25,0,0,0,0
76640,0,1,0,0,0,0
76641,0,1,0,0,0,0
76642,0,1,0,0,0,1
76643,5,4,1,0,0,1
76653,1,3,0,0,0,0
76656,2,1,0,0,0,0
76659,0,19,2,0,0,0
76660,2,4,0,0,0,0
76661,2,4,0,0,0,0
76662,6,5,0,0,0,0
76664,175,127,77,0,0,1
76665,161,101,11,0,0,0
76666,514,156,14,0,0,10
76667,122,59,0,0,0,2
76668,288,204,10,0,0,10
76669,136,44,62,0,0,0
76670,74,33,4,0,0,2
76672,261,204,90,0,0,1
76673,143,66,6,0,0,0
76674,283,134,147,0,0,1
76675,291,103,117,0,0,5
76676,154,47,105,0,0,4
76677,109,78,43,0,0,1
76679,142,66,62,0,0,3
76680,213,73,73,0,0,9
76697,62,37,2,0,0,0
76698,62,38,2,0,0,0
76699,29,12,0,0,0,0
76700,49,34,2,0,0,0
76701,49,35,2,0,0,0
76704,25,14,0,0,0,0
76705,26,16,0,0,0,0
76707,43,30,2,0,0,0
76708,43,31,2,0,0,0
76709,5,7,11,0,0,1
76711,5,11,9,0,0,2
76712,4,5,6,0,0,2
76713,3,4,6,0,0,2
76729,73,48,0,0,0,0
76730,73,51,0,0,0,0
76731,57,33,13,0,0,4
76732,57,34,13,0,0,4
76733,70,46,14,0,0,5
76734,74,54,16,0,0,6
76735,82,71,16,0,0,6
76737,61,40,15,0,0,5
76738,69,51,15,0,0,5
76739,65,44,13,0,0,4
76740,82,68,16,0,0,6
76741,57,36,13,0,0,4
76742,68,52,13,0,0,4
76743,68,58,13,0,0,4
76745,25,13,0,0,0,0
76748,58,42,2,0,0,0
76749,58,43,2,0,0,0
76755,62,45,2,0,0,0
76756,62,46,2,0,0,0
76757,55,45,2,0,0,0
76758,55,49,2,0,0,0
76760,68,55,2,0,0,0
76761,68,56,2,0,0,0
76764,27,12,0,0,0,1
76766,9,8,1,0,0,0
76767,6,7,0,0,0,0
76769,54,47,2,0,0,0
76770,71,61,2,0,0,0
76774,36,16,0,0,0,0
76775,60,41,2,0,0,0
76776,60,42,2,0,0,0
76777,26,17,0,0,0,0
76778,26,19,0,0,0,0
76782,86,66,2,0,0,0
76783,86,67,2,0,0,0
76784,90,70,2,0,0,0
76785,90,71,2,0,0,0
76786,40,22,0,0,0,0
76788,39,36,2,0,0,0
76790,122,101,2,0,0,0
76793,23,25,19,0,0,1
76794,23,36,27,0,0,1
76799,56,38,2,0,0,0
76800,56,40,2,0,0,0
76802,51,36,2,0,0,0
76805,51,48,2,0,0,0
76806,51,49,2,0,0,0
76818,30,15,0,0,0,0
76821,37,26,0,0,0,0
76823,1,2,1,0,0,0
76825,0,6,0,0,0,0
76830,4,6,4,0,0,0
76831,4,6,4,0,0,0
76834,1,2,0,0,0,1
76837,8,8,0,0,0,0
76838,5,2,0,0,0,0
76839,3,2,0,0,0,0
76840,2,3,1,0,0,1
76841,4,2,1,0,0,1
76847,0,1,0,0,0,0
76848,5,5,0,0,0,3
76849,5,7,0,0,0,0
76850,5,4,1,0,0,1
76852,4,9,0,0,0,0
76857,0,3,0,0,0,0
76858,1,3,0,0,0,0
76859,0,5,0,0,0,0
76860,0,5,0,0,0,0
76861,2,5,0,0,0,0
76862,2,5,0,0,0,0
76863,2,5,0,0,0,0
76864,1,4,0,0,0,0
76865,5,4,0,0,0,0
76866,6,4,0,0,0,0
76867,1,4,0,0,0,0
76868,2,5,0,0,0,0
76869,9,6,0,0,0,0
76870,44,19,0,0,0,0
76871,2,3,0,0,0,0
76872,3,7,0,0,0,0
76873,2,6,0,0,0,0
76874,1,5,0,0,0,0
76875,2,8,0,0,0,0
76876,0,4,0,0,0,0
76877,2,4,0,0,0,0
76878,6,5,0,0,0,0
76879,6,5,0,0,0,0
76880,1,5,0,0,0,0
76881,3,4,0,0,0,0
76882,4,6,0,0,0,0
76883,7,3,0,0,0,0
76885,2,4,0,0,0,0
76886,1,6,0,0,0,0
76887,3,5,0,0,0,0
76888,3,6,0,0,0,0
76889,6,8,0,0,0,0
76890,5,4,0,0,0,0
76891,7,6,0,0,0,0
76892,7,7,0,0,0,0
76893,11,9,0,0,0,0
76894,0,4,0,0,0,0
76895,1,3,0,0,0,0
76896,2,4,0,0,0,1
76897,0,5,0,0,0,0
76898,0,5,0,0,0,0
76899,2,5,0,0,0,0
76900,2,5,0,0,0,0
76901,2,4,0,0,0,0
76902,3,4,0,0,0,0
76903,1,4,0,0,0,0
76904,1,3,0,0,0,0
76905,1,4,0,0,0,0
76906,5,4,0,0,0,0
76907,6,4,0,0,0,0
76908,6,4,0,0,0,0
76909,1,4,0,0,0,0
76910,1,4,0,0,0,0
76911,2,5,0,0,0,0
76912,9,6,0,0,0,0
76913,4,7,0,0,0,0
76914,2,4,0,0,0,0
76915,6,5,0,0,0,0
76916,3,4,0,0,0,0
76917,1,4,0,0,0,0
76918,4,5,0,0,0,0
76919,3,7,0,0,0,0
76920,10,11,0,0,0,0
76921,4,4,0,0,0,0
76922,8,6,0,0,0,0
76935,1,2,0,0,0,0
76936,15,6,0,0,0,0
76937,15,6,0,0,0,0
76938,71,22,0,0,0,0
76948,111,46,24,0,0,1
76951,4,4,0,0,0,0
76952,4,4,0,0,0,0
76954,20,7,0,0,0,0
76955,20,7,0,0,0,0
76968,4,4,4,0,0,1
76978,1,3,2,0,0,0
76980,6,4,1,0,0,1
76982,1,3,0,0,0,2
76985,3,2,0,0,0,0
76986,3,2,0,0,0,0
76988,15,8,12,0,0,1
76989,15,8,12,0,0,1
76994,2,3,0,0,3,0
76995,0,3,0,0,1,0
76996,1,3,0,0,1,0
76997,12,4,0,0,0,0
76998,21,5,0,0,0,0
77000,16,6,3,0,0,0
77004,9,6,0,0,0,0
77005,9,6,0,0,0,0
77006,6,4,0,0,0,0
77007,84,42,0,0,5,4
77012,10,7,0,0,0,0
77017,9,7,0,0,0,0
77020,0,3,0,0,0,0
77021,22,12,4,0,0,22
77022,0,3,0,0,0,0
77023,0,1,0,0,0,0
77046,59,20,2,0,1,2
77047,25,11,0,0,0,0
77048,83,60,3,0,1,0
77051,88,46,0,0,0,0
77052,114,58,7,0,0,1
77053,20,9,0,0,0,0
77054,807,262,276,0,3,33
77055,802,260,272,0,3,33
77056,817,271,276,0,3,33
77057,841,288,276,0,3,33
77058,324,173,14,0,1,1
77059,325,200,14,0,1,3
77060,397,236,21,0,1,3
77061,102,42,13,0,0,0
77063,110,51,6,0,0,1
77064,96,44,6,0,0,1
77065,53,39,0,0,0,0
77066,319,150,11,0,0,1
77067,109,47,7,0,0,1
77068,601,348,26,0,1,4
77071,2,3,0,0,0,0
77073,2,2,0,0,0,0
77080,2,5,0,0,0,0
77082,4,5,0,0,0,0
77105,8,8,0,0,3,0
77160,17,12,7,0,0,1
77190,13,22,9,0,0,2
77192,2,2,0,0,1,0
77193,13,8,0,0,0,0
77194,86,33,40,0,0,0
77196,237,41,11,0,0,21
77197,122,46,19,0,11,1
77198,221,62,2,0,1,10
77199,92,23,17,0,1,0
77200,78,34,1,0,0,0
77202,25,31,48,0,9,1
77204,0,1,2,0,0,0
77209,1,1,0,0,0,0
77218,13,8,13,0,0,0
77223,1,4,0,0,2,0
77224,2,2,0,0,1,0
77225,2,2,0,0,1,0
77232,2,4,4,0,1,0
77234,7,3,6,0,1,1
77247,162,71,21,0,0,9
77252,13,3,3,0,0,1
77260,4,6,0,0,0,0
77273,6,12,21,0,6,0
77277,3,3,0,0,0,0
77278,2,2,0,0,0,0
77282,217,48,12,0,0,43
77284,185,60,53,0,0,0
77288,4,5,0,0,0,0
77396,7,4,0,0,0,0
77403,0,3,0,0,0,0
77413,5,5,0,0,0,0
77423,4,6,0,0,0,0
77431,6,12,21,0,6,0
77435,3,3,0,0,0,0
77436,2,2,0,0,0,0
77477,41,31,0,0,0,0
77479,30,7,0,0,0,2
77480,57,25,1,0,5,1
77486,35,12,10,0,0,1
77499,296,121,20,0,0,1
77500,217,60,0,0,1,3
77501,27,4,5,0,0,0
77545,30,10,0,0,4,0
77549,30,8,0,0,4,0
77565,42,18,0,0,2,0
77577,1,2,0,0,0,0
77580,4,7,17,0,0,10
77606,60,28,12,0,1,0
77611,120,63,12,0,1,0
77612,19,7,12,0,0,0
77720,8,2,0,0,1,0
77745,82,22,15,0,0,21
78039,138,76,7,0,0,55
78040,105,21,0,0,0,19
78059,0,10,0,0,0,0
78118,42,46,2,0,0,1
78128,18,13,0,0,6,0
78129,31,5,2,0,0,2
78142,4,2,0,0,0,0
78163,87,28,0,0,11,0
78170,43,52,2,0,0,1
78174,77,21,0,0,9,6
78206,133,6,0,0,0,0
78211,6,1,0,0,0,0
78212,4,2,0,0,0,0
78214,47,10,0,0,0,0
78218,1,2,0,0,0,0
78224,41,8,0,0,0,0
78225,43,8,0,0,0,0
78236,1,9,15,0,0,3
78247,23,9,0,0,1,0
78248,72,17,0,0,1,0
78249,25,9,0,0,1,0
78250,7,6,0,0,2,0
78252,4,4,0,0,2,0
78261,19,10,0,0,5,0
78282,13,4,0,0,0,0
78289,18,6,0,0,1,0
78290,18,7,0,0,2,0
78296,30,8,0,0,1,0
78307,7,6,0,0,2,0
78308,6,4,0,0,1,0
78317,11,9,0,0,0,0
78322,11,12,7,0,0,0
78332,9,14,0,0,0,0
78333,2,15,1,0,13,0
78361,12,16,0,0,0,0
78423,86,12,0,0,0,38
78424,58,23,0,0,8,0
78427,23,15,2,0,0,0
78430,680,174,269,0,10,31
78436,88,32,0,0,0,0
78441,179,33,4,0,0,0
78442,28,17,0,0,0,0
78473,51,10,1,0,0,0
78478,331,50,0,0,0,0
78479,331,50,0,0,0,0
78502,3,4,0,0,0,0
78519,86,36,7,0,0,7
78520,65,38,5,0,0,10
78557,2,5,5,0,0,0
78559,0,3,2,0,0,0
78561,0,7,0,0,0,0
78640,146,143,135,0,0,26
78641,249,161,76,0,0,14
78642,244,151,81,0,7,13
78643,79,86,71,0,0,13
78644,271,161,84,0,7,14
78647,6,3,0,0,0,0
78656,3,3,0,0,0,0
78677,44,11,5,0,0,0
78692,5,1,2,0,0,2
78722,10,6,0,0,0,0
78723,10,8,0,0,0,0
78724,10,8,0,0,0,0
78733,16,22,9,0,0,2
78786,6,3,8,0,0,1
78793,10,10,0,0,0,0
78804,3,7,0,0,0,0
78809,2,4,0,0,0,0
78810,5,8,0,0,0,0
78811,3,7,0,0,0,0
78815,296,121,20,0,0,1
78839,86,37,7,0,0,26
78840,86,36,7,0,0,7
78842,106,39,7,0,0,8
78844,24,20,0,0,0,0
78916,7,2,0,0,0,0
78937,56,43,8,0,1,8
78949,0,13,4,0,0,0
78950,4,14,2,0,0,2
78951,4,14,2,0,0,2
78952,132,34,0,0,0,0
78956,128,35,0,0,0,0
78962,109,43,0,0,8,0
78985,8,2,0,0,0,0
78991,10,2,0,0,0,0
78992,17,2,0,0,0,0
78993,24,2,0,0,0,0
78994,24,2,0,0,0,0
78995,25,2,0,0,0,0
79044,8,4,0,0,0,0
79045,20,9,0,0,0,0
79052,109,46,2,0,7,3
79053,253,93,2,0,15,13
79054,158,55,2,0,9,2
79069,154,215,52,0,0,1
79155,13,5,0,0,1,0
79166,5,8,0,0,0,0
79171,2,2,2,0,0,0
79177,32,20,0,0,4,0
79193,86,28,0,0,0,11
79199,22,23,0,0,0,0
79226,36,13,0,0,0,0
79236,34,5,0,0,0,3
79238,7,5,6,0,0,1
79240,6,6,6,0,0,0
79242,0,1,3,0,0,0
79247,105,28,0,0,0,1
79258,6,7,10,0,0,0
79259,6,7,10,0,0,0
79267,4,7,7,0,0,0
79271,29,14,0,0,0,0
79292,20,18,21,0,0,0
79305,59,28,0,0,1,0
79306,151,60,0,0,0,0
79328,6,8,8,0,0,2
79329,5,8,7,0,0,2
79331,5,8,7,0,0,2
79342,18,5,5,0,0,2
79369,41,18,2,0,0,0
79479,0,1,4,0,0,1
79544,21,16,7,0,0,1
79546,17,14,7,0,0,1
79549,22,17,7,0,0,1
79582,12,4,0,0,0,0
79589,8,9,0,0,0,0
79599,0,1,0,0,0,1
79603,5,8,0,0,0,0
79604,42,21,4,0,3,0
79605,224,34,2,0,1,3
79606,50,18,2,0,0,1
79607,48,17,2,0,0,3
79608,33,19,4,0,3,0
79612,122,46,19,0,11,1
79614,122,46,19,0,11,1
79625,2,5,0,0,0,0
79635,5,8,0,0,0,0
79636,5,8,0,0,0,0
79646,21,5,0,0,0,0
79652,21,5,0,0,0,0
79665,30,16,21,0,4,0
79672,0,2,0,0,1,0
79673,2,3,0,0,7,0
79675,3,3,0,0,1,0
79680,3,3,0,0,1,0
79683,1,2,2,0,1,0
79684,9,5,0,0,1,0
79695,20,7,0,0,1,0
79714,3,4,6,0,0,1
79719,1,2,0,0,1,0
79752,20,15,2,0,6,0
79773,176,94,0,0,0,0
79801,11,4,0,0,0,0
79802,50,13,0,0,0,0
79803,51,13,0,0,0,0
79817,22,17,2,0,0,0
79825,13,11,0,0,0,0
79854,9,5,0,0,0,0
79855,65,31,0,0,0,1
79857,13,7,0,0,0,0
79891,4,6,6,0,0,0
79900,98,17,0,0,0,28
79903,210,107,41,0,9,58
79916,2,6,3,0,0,0
79929,1,2,0,0,1,0
79943,63,23,3,0,2,0
79944,4,6,4,0,0,0
79960,6,7,3,0,0,0
79961,34,18,0,0,1,0
79964,22,10,0,0,3,2
79988,78,20,0,0,0,0
80004,51,38,5,0,0,4
80071,101,65,5,0,0,4
80141,4,4,0,0,1,0
80164,1,16,0,0,2,0
80165,0,1,0,0,0,1
80173,101,70,4,0,0,72
80321,213,61,18,0,0,13
80326,39,24,19,0,0,0
80327,32,18,10,0,0,0
80364,7,4,0,0,0,0
80398,3,2,0,0,0,0
80399,4,4,0,0,0,0
80400,18,10,0,0,3,0
80401,8,7,0,0,2,0
80403,16,22,0,0,0,0
80407,59,50,5,0,0,18
80415,11,7,0,0,0,0
80421,475,116,6,0,16,9
80428,151,204,52,0,0,1
80443,33,25,42,0,0,0
80444,2,3,0,0,0,0
80447,27,9,0,0,0,0
80448,29,11,0,0,0,0
80454,23,9,2,0,0,0
80455,25,10,0,0,2,0
80456,36,20,0,0,0,0
80457,44,18,2,0,0,0
80476,42,24,0,0,0,0
80482,15,15,0,0,0,0
80494,170,226,59,0,0,1
80496,171,229,59,0,0,1
80498,80,90,32,0,0,1
80507,5,2,0,0,0,0
80522,90,1,0,0,0,8
80523,10,2,0,0,0,0
80535,151,65,29,0,32,6
80543,3,3,0,0,0,0
80544,4,3,7,0,0,2
80549,5,4,5,0,0,0
80550,33,9,10,0,0,0
80551,18,6,1,0,0,0
80558,26,18,26,0,0,2
80572,45,53,2,0,0,1
80574,84,95,31,0,0,1
80576,84,98,31,0,0,1
80579,37,12,0,0,2,0
80891,3,5,0,0,0,0
81094,109,44,2,0,7,1
81095,109,44,2,0,7,1
81096,109,47,2,0,10,1
81099,109,44,2,0,7,1
81163,208,65,0,0,0,0
81206,22,7,10,0,0,0
81207,47,15,2,0,1,0
81221,14,8,0,0,0,0
81223,14,8,0,0,0,0
81231,75,34,3,0,6,0
81232,75,34,3,0,6,0
81233,80,41,3,0,6,0
81234,80,35,4,0,6,0
81235,80,35,4,0,6,0
81236,80,34,3,0,6,0
81237,75,34,3,0,6,0
81239,75,34,3,0,6,0
81241,75,34,3,0,6,0
81258,6,5,5,0,0,0
81265,2,2,0,0,0,0
81272,0,1,0,0,0,1
81292,1,3,0,0,0,0
81293,2,5,0,0,0,0
81313,67,37,7,0,0,4
81314,45,33,5,0,0,3
81335,24,10,0,0,4,1
81372,552,145,252,0,2,27
81385,26,11,0,0,0,0
81387,23,14,0,0,0,0
81409,6,7,0,0,0,0
81410,11,7,0,0,1,1
81413,8,7,0,0,0,0
81416,7,4,0,0,0,0
81431,4,5,0,0,0,0
81434,4,5,0,0,0,0
81439,7,4,0,0,0,0
81450,7,4,0,0,0,0
81456,7,5,0,0,0,0
81466,3,2,0,0,0,1
81472,10,4,0,0,0,1
81477,8,6,5,0,0,1
81486,10,12,0,0,0,2
81488,43,9,1,0,0,0
81494,30,16,0,0,3,0
81497,117,51,27,0,9,2
81500,15,3,2,0,2,0
81543,5,4,0,0,0,0
81544,0,2,0,0,0,0
81558,7,3,0,0,0,0
81566,9,7,0,0,1,0
81573,193,94,22,0,0,1
81579,91,39,0,0,4,0
81581,47,56,2,0,0,1
81583,62,79,29,0,0,1
81585,80,98,40,0,0,1
81602,67,26,0,0,1,0
81604,22,3,0,0,0,0
81631,4,4,0,0,0,0
81643,114,112,31,0,0,1
81645,62,78,29,0,0,1
81654,12,14,0,0,0,0
81658,6,6,0,0,0,0
81661,3,4,0,0,0,0
81665,17,4,0,0,0,2
81692,2,1,0,0,1,0
81695,1,2,0,0,1,0
81698,26,27,0,0,0,0
81709,125,68,0,0,2,0
81714,3,6,0,0,1,0
81717,4,7,0,0,1,0
81720,9,18,0,0,2,0
81726,2,2,0,0,0,0
81758,23,12,0,0,0,0
81759,59,19,0,0,0,0
81839,60,37,3,0,0,1
81849,56,25,39,0,0,2
81850,15,3,0,0,0,0
81851,34,5,1,0,0,0
81852,57,9,1,0,0,0
81853,59,10,1,0,0,0
81855,57,9,1,0,0,0
81861,19,17,0,0,0,0
81886,21,10,0,0,4,0
81889,13,4,0,0,4,0
81895,21,8,0,0,4,0
81902,13,4,0,0,4,0
81908,13,4,0,0,4,0
81917,28,10,0,0,4,0
81919,6,2,0,0,2,0
81939,13,4,0,0,4,0
81958,12,11,4,0,0,0
81959,6,7,4,0,2,0
81960,13,196,180,0,182,0
82008,84,42,6,1,0,0
82031,7,14,10,0,0,0
82033,16,4,0,0,0,0
82115,65,33,10,0,5,2
82117,170,36,2,0,7,0
82118,60,30,0,0,0,0
82127,6,4,0,0,0,0
82132,3,2,0,0,0,0
82137,27,4,0,0,0,0
82142,15,15,0,0,0,0
82185,162,66,2,0,0,1
82186,177,80,13,0,0,1
82188,18,3,0,0,0,0
82190,33,6,0,0,0,0
82225,2,3,0,0,1,0
82243,14,9,16,0,0,1
82246,6,4,8,0,0,0
82258,238,87,21,0,0,27
