ID,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99,v100,Error_Label
115447,-0.8789,-0.4638,-2.3833,-1.8791,0.6404,-1.3076,-1.1788,-1.3163,-0.0357,0.144,-1.0816,-0.9458,0.2381,1.1655,-0.2802,0.6696,-1.403,-1.0169,-0.2985,-0.7065,1.1822,1.7845,-0.7869,-0.4572,-0.5022,0.031,-1.0582,1.1534,-0.3047,0.0685,0.6358,-0.0714,-0.3294,-2.1288,-2.0592,-1.1576,-0.1998,-0.857,0.6829,-1.0222,1.0552,-0.3115,0.1821,0.6639,-1.6461,0.8522,-0.2592,-0.1382,0.688,-0.956,-0.155,0.4141,-0.7097,-0.7951,-1.0141,-0.971,-1.2294,0.3102,-1.5105,0.2988,-0.2233,1.2968,-0.6481,1.2496,-2.0755,-1.6203,-1.1309,1.4897,-0.811,0.8313,-0.8322,-0.5335,0.9568,-0.9943,-2.8545,-2.8863,1.5129,0.2239,-1.5607,-0.6113,0.6799,-0.8014,-1.5442,-0.3122,-0.2151,-1.3073,0.5823,0.5266,-0.7947,-2.4303,0.3564,-0.5199,0.1583,1.2212,0.3945,0.9074,-0.3833,-1.0373,-0.6234,0.4832,000000001000000000
115449,-0.863,0.5058,-0.11,0.3993,0.208,0.1261,-0.5106,-0.0544,-0.8891,-1.1258,0.1258,-0.97,0.0287,0.2057,0.2325,-1.2517,-0.0867,-1.396,-1.6879,-0.5389,0.5196,0.1335,-1.1923,0.9179,-0.9063,-0.5893,0.7496,-1.3278,0.9145,-1.1037,-0.1154,-0.8933,-1.7892,-0.4002,0.2424,-0.1593,-0.1989,-1.0011,0.063,-0.0835,0.7603,-0.134,1.4289,-1.9675,-0.7593,0.1092,0.4446,-0.1136,-1.8837,1.3951,0.287,1.0417,-0.1784,0.9243,1.7533,-1.1904,-0.4252,0.7051,-0.6659,-0.3347,-0.8064,-0.9403,0.0027,0.3867,0.0089,-0.8259,0.9612,2.2294,-1.8966,1.2635,0.5896,-0.0346,0.5401,-0.9239,0.0888,-1.9539,-1.4226,-0.2588,-1.2564,-0.2215,-1.1567,0.2614,-0.2982,-1.1062,-0.4104,0.5338,0.1538,-0.4605,0.2193,-0.3366,1.1587,1.3763,0.5305,1.9157,-0.9735,0.1163,-1.0366,-1.1573,-2.1533,0.7839,100001000000010100
115451,0.0847,-0.4882,-1.362,-0.2001,0.5506,0.3732,-1.0165,-1.6204,-0.6362,-1.6761,-1.0494,-0.0783,-1.1837,0.5371,-0.8141,0.1753,-2.7168,-0.3058,1.2891,1.882,1.0424,0.0311,-0.7128,0.2924,-1.4747,-0.2136,0.4952,1.1706,-0.4203,0.0792,2.0447,0.5656,0.7053,0.534,-1.3156,-0.7789,-1.0585,-1.1404,1.0383,0.2654,0.2344,-0.1792,0.6759,1.2628,0.2064,-1.5939,-0.51,-0.9569,-0.0397,-0.5027,-0.6619,-0.5696,0.333,-0.9971,-0.8619,-2.6212,1.1875,-0.546,-1.6731,-1.2153,-0.8768,-1.9116,-0.0116,-0.7229,-1.4103,-0.7844,-1.827,-0.8633,-1.3204,-1.4222,2.047,0.1986,1.1519,-0.863,-0.3947,0.2002,-1.018,-0.2688,-0.4756,0.4833,-2.173,-0.9555,-1.1513,-0.0398,0.5035,-1.1383,0.1351,-0.3123,-0.2266,0.8262,-2.7016,0.1482,-0.7475,-0.1702,-0.1625,-1.3053,-0.3987,-0.3895,0.4835,0.0203,000001000000010000
115452,0.3122,-1.6574,-0.4272,2.047,-0.3622,1.8028,2.4901,-0.3327,-0.9831,-1.4615,-0.1267,0.9417,-1.0862,0.1613,-1.6638,-0.8516,0.0835,0.1024,-0.3774,0.3279,1.4489,-0.8158,1.012,-0.7365,0.1464,0.0804,-1.4204,-1.0516,-0.3994,-0.0629,-1.2698,0.7841,-1.4773,0.0664,0.5844,-0.0058,-0.1463,2.5755,1.6167,-0.6619,0.955,-0.6993,-0.545,1.5569,-1.348,0.2628,-0.0091,-0.1515,0.1264,0.905,-1.2734,3.0359,-0.39,0.805,-2.0397,1.7657,0.5744,1.315,1.1955,-0.1887,0.3498,-0.0603,-0.1564,-0.2362,-1.5676,0.6938,-0.4994,-0.3325,-1.1076,1.8335,0.5357,0.1305,-1.2763,0.1003,-0.6776,1.2519,-1.4586,1.0578,1.4595,3.0297,-0.0283,-1.4454,-0.4104,-0.1267,0.6399,1.3456,-0.6474,-0.2286,-0.7701,-1.1667,2.0256,1.511,-1.33,-0.7623,-1.7168,1.2509,1.8749,0.397,-0.6387,0.8387,010001000000000000
115453,0.16379000000000002,0.030967,-0.17163,-2.0272,-1.0106,-2.3726,-0.14615999999999998,-1.0537,-1.2144,1.0604,-0.80637,-0.99139,1.868,0.51647,-1.3953,-0.15694,-1.451,-0.46479,-1.0893,0.45228,-1.4191,0.73521,-1.6753,-1.6655,1.253,-0.9510200000000001,-0.049916,3.4209,-1.0912,-1.1063,1.4405,0.5099,0.47906000000000004,-0.95201,-0.27614,-2.8752,-1.2188,0.4678,1.067,0.7129,0.5825199999999999,-1.2386,-1.6636,-0.70829,0.10826,0.9223100000000001,0.6371100000000001,-0.62644,1.5218,-0.15854000000000001,-1.4078,-1.1097,0.31539,-0.85908,1.2226,-0.22064,-2.0801,-2.0063,-2.6277,0.5449,-0.76937,-0.5354,1.4707,0.3638,-0.6197,0.3741,-1.0547,0.35152,3.0228,0.49465,1.2971,0.75917,-0.8763799999999999,-1.1579,1.2094,1.8682,-0.28553,0.61423,-0.34335,0.26154,-0.05279,0.32011999999999996,0.13488,0.40867,0.91064,-1.5755,-2.5049,-1.096,-0.64368,1.691,0.22905999999999999,-0.9284,0.83435,1.1804,1.2221,2.1796,-0.72158,-0.5321199999999999,-0.0013634,-0.78996,000000001001010000
115455,-0.5685,0.3697,-2.2262,-1.9628,-2.9498,0.0627,1.2704,-0.1224,0.386,0.2284,0.921,1.4885,-0.283,-0.3573,-0.7043,-0.0793,-1.3207,-0.3888,-1.2481,0.8638,-0.6144,0.0662,-1.6838,-1.2318,0.4009,-0.9048,-0.5945,0.984,-0.4913,-0.4039,-2.2006,-0.6799,1.0528,1.0608,0.1799,0.7323,2.2601,1.9653,0.3649,0.6414,-1.0816,1.2053,0.3151,-0.4168,-2.6515,-1.185,-0.9274,0.7109,0.2579,-0.8377,-0.0201,-0.5934,-1.1779,0.762,-0.1102,0.2655,-1.3455,-0.355,-0.335,-0.548,-0.3706,-2.1484,1.8275,-0.8754,-0.0484,0.8287,-1.1513,-0.3919,1.206,-0.8976,-0.7347,0.1264,0.4593,-1.1567,-1.0737,-1.1825,-0.3551,0.5123,1.2733,1.0424,-1.1751,0.2182,0.1987,-0.4559,-1.2988,-1.0366,-0.3399,-0.531,1.4175,0.7295,-1.3079,0.246,1.5656,-1.5532,-0.2976,-2.6314,-0.67,0.5808,0.5659,-0.2293,000000001001010000
115456,1.1366,0.5276,0.2857,0.6709,-0.6923,-0.3852,0.342,0.5341,2.4928,-1.5121,0.0589,0.4774,1.9534,0.0043,-1.2535,0.0667,-1.9085,1.0279,-0.7992,0.778,0.5099,0.9993,-0.4583,0.4985,-0.9037,-1.0602,-0.5559,-0.213,-1.6932,0.5196,0.5622,0.9105,0.7335,-1.0358,-0.1668,-0.4345,0.3307,0.2648,-0.0949,1.4119,-0.7092,-1.2633,-0.0666,1.0367,1.1246,-1.2213,-1.867,-0.0266,0.9577,0.6317,-1.2077,1.0537,-1.2974,-1.6351,-1.4864,-1.0461,-1.1513,-1.2357,-1.6665,-0.7096,-0.9253,-1.476,0.6865,-0.249,1.5353,-0.4104,-0.3198,-1.4046,-0.4199,-0.7077,0.7551,0.5481,-1.1725,0.2918,-1.4444,1.7977,0.6179,2.0606,-0.2299,-2.1645,-0.9449,-0.0219,-0.1503,-0.531,-0.2211,0.2664,-0.7055,0.7515,0.8496,0.1581,-0.7267,1.9353,0.2003,2.1281,-0.2718,1.0383,0.7544,0.5062,1.445,0.3485,000001000010000000
115457,1.1197,0.6297,-0.2755,0.2645,0.7995,-1.4546,0.1055,-1.1142,-1.0395,-0.0807,-1.3041,-0.1313,-1.2709,1.5636,0.0888,-0.497,-0.5256,-0.576,0.446,-0.4355,0.6167,1.3813,1.0961,-0.7043,-1.2106,-0.527,0.1843,-2.1785,1.2078,-0.5985,-1.0857,-0.3806,-0.4879,0.1969,-1.2625,0.1715,-0.6169,0.0298,-0.9605,-1.2183,0.2276,-0.1936,0.4313,0.6767,0.3891,-0.2233,-0.1118,0.1602,0.3635,-0.2166,-2.2283,0.4541,0.6243,0.0723,1.8904,-1.2629,-1.1095,-0.9942,-0.4841,0.1372,0.1469,-0.2349,0.731,1.4874,1.4355,1.0034,-1.6134,0.2031,1.4076,-0.6886,1.2597,-1.5876,-1.5024,-0.3308,0.64,-0.9687,-0.2697,-0.0372,0.1688,1.0229,0.9057,0.4601,0.772,-1.4226,1.7437,-2.0405,-0.912,-0.2681,-1.0638,-1.6058,-0.3733,0.3379,0.7038,-1.06,-0.8302,1.0855,-0.2422,-1.4734,0.3458,-0.8714,110001000000001000
115458,1.9968,-0.5914,-1.7526,-0.97,-0.2223,0.4906,1.4429,0.1427,-0.0287,-2.0151,0.4808,1.479,0.7395,1.3041,-1.5769,-1.1586,0.5896,-0.4474,-0.3009,1.0621,0.8832,0.9744,-1.5276,0.1603,0.5982,-1.492,-0.4484,2.152,-0.3813,0.0606,2.6817,0.5096,-1.9009,-0.6986,-0.0444,-0.9718,0.2943,-2.0213,0.1351,2.2372,0.4605,-0.3429,-0.5079,-1.828,1.0275,-0.674,1.5154,2.6817,-1.6799,0.4099,-0.3291,-1.4508,-0.5179,1.9254,0.0901,-0.8871,-1.7048,2.0776,-0.1515,-1.3342,1.219,-0.352,-0.8204,-0.2716,-2.4917,-1.479,1.9607,0.2826,1.7499,0.0628,-0.9229,-0.5618,-1.6676,-1.5253,-0.6929,-1.0856,-1.4248,1.6083,1.2148,-1.5984,-1.3424,0.7655,2.5123,0.5562,-1.8031,0.8073,1.0861,0.756,-1.9426,-0.4214,0.0575,-1.0871,-1.3366,0.4767,-1.9539,-0.297,-0.9011,-0.8623,-0.5243,0.412,000001000010010000
115459,0.2801,0.5585,-0.2371,0.5263,0.223,0.0996,1.2302,-0.0988,1.0788,-0.2946,-0.9554,1.2053,-1.4238,0.2178,0.4833,-0.5097,-0.5454,0.248,0.4046,-1.0602,0.3741,0.256,-0.9383,0.4835,0.9316,0.2339,0.7433,-0.3813,0.1829,-0.6799,-1.82,-1.3383,1.4498,-0.6984,1.7663,-0.1397,0.4682,1.3476,-1.6118,0.1042,-2.0358,-0.4452,0.0859,-0.6039,1.3422,0.3189,2.3285,0.9385,-0.5097,1.7257,-0.7964,-0.5899,-0.4918,1.4552,-2.557,0.4181,-0.5618,-0.8871,0.1966,0.0074,0.5615,1.2363,0.0257,0.1866,0.9942,-1.8696,1.4546,-0.8566,1.4138,0.2088,-1.1255,0.9466,-0.8063,0.4678,-0.7788,0.1945,-2.2704,-1.6764,1.6826,-0.135,0.0368,0.2503,0.9106,0.5012,3.5208,0.2781,-1.4515,1.2532,0.8906,-2.014,1.2231,-1.5577,0.1942,-2.9498,-0.8609,-0.8015,0.1433,-0.3604,-1.6953,0.7188,000001000010010000
115460,0.1663,0.6774,-0.521,2.232,-0.9177,0.0836,-2.1563,0.5482,-1.1168,0.8489,-0.1411,0.7132,-0.0148,-0.5885,1.1386,-0.3635,1.0623,-0.1796,-1.7109,-0.0201,0.4033,0.6986,1.4998,-0.1045,0.633,0.4312,-1.4912,-2.1706,0.3923,0.3945,-1.4302,0.8251,-0.0618,-0.2811,1.5023,0.9776,-0.5152,-0.3706,-0.3125,-1.648,-0.0314,-1.855,0.9903,-3.3449,-1.758,1.1184,-0.0569,0.2984,0.8179,-0.0661,0.873,-1.0866,-1.3367,-0.8848,-0.4654,-0.6809,0.1117,0.1271,0.5108,0.6243,0.5472,-0.822,0.8335,2.3846,0.4936,-2.4051,-2.0491,-0.6482,-1.2481,-0.5516,0.2706,-0.3292,-0.2223,-0.6375,2.1455,1.0668,2.0371,1.5996,-2.003,-2.7455,0.2665,-0.5873,-0.0538,-1.1112,0.0694,2.4932,1.8144,-1.3401,0.1414,1.7788,-0.2133,2.0879,-1.0316,-2.7898,-0.9995,-1.0732,-0.4788,-0.5651,0.2256,0.4263,000001000001000000
115462,-1.4043,0.7376,0.0682,-0.264,-2.0957,-0.2243,0.6849,-0.8216,0.0685,1.2638,2.7888,1.388,-0.3462,0.1852,0.7358,-1.7226,0.0129,-0.7994,1.1623,1.1984,-1.1321,0.7182,-0.3106,-0.9452,1.1118,-1.2556,-1.2162,-1.8031,-0.8512,0.3697,-0.6892,-1.5581,-0.4967,0.3326,-1.3958,-0.6226,-0.9642,0.5557,-1.8188,-1.4865,1.6969,-0.133,-0.5416,-1.0764,-0.5831,-1.7612,0.5103,-1.9263,-0.0673,-0.7925,-1.1159,-0.8659,0.0796,1.1017,-0.5471,-0.204,2.0474,0.4667,-1.6461,-1.2902,0.068,-1.1971,-0.2025,-0.3867,-1.7913,-0.6629,-0.3229,-1.5587,-0.4209,-1.018,-1.3655,-0.9019,-1.6728,0.1256,0.3277,-0.0211,0.6716,0.8624,-1.4642,1.7039,-1.0827,-1.1244,-0.2935,-0.5543,0.1852,-1.9746,-0.5127,-0.9995,0.9317,2.1992,-2.1966,0.4358,-1.2913,0.11,-1.4586,-1.9975,-1.302,-0.8859,-0.5866,-0.2399,000001000000000000
115464,0.756,1.2234,-0.8303,0.5833,0.0672,-0.5013,0.5468,-0.346,0.2454,-0.3908,-0.8886,1.0931,-1.1383,-0.6619,-0.6478,0.049,0.0092,-0.2699,0.8275,-1.4586,0.9831,-1.0494,0.803,-0.6376,0.5812,-1.0245,-0.9148,0.1383,0.4059,2.1682,1.5064,-2.4639,0.8724,1.2231,-2.0914,-0.3461,-0.2888,1.5337,-0.3586,0.3426,0.0196,1.186,0.4221,-0.8109,-1.5769,0.2118,-0.476,-0.4792,1.2751,-2.0498,1.8602,0.6803,0.4764,0.5022,-0.8283,0.251,0.4314,1.2319,-0.4939,-0.645,0.6974,-1.1799,2.0914,-1.0773,-2.4522,0.5107,0.2326,-0.8397,0.3957,2.8261,1.4072,1.5961,-1.0997,0.0594,-1.1288,0.7301,-0.8203,-0.4891,1.1103,-2.4081,0.594,0.5234,-1.6798,-0.2445,0.8844,-1.2988,1.4262,0.1065,-0.7768,0.103,0.0169,1.0383,-0.9612,-1.0045,1.985,0.0854,-1.1809,-1.6665,-0.1153,0.8388,000001000010010000
115467,-1.6842,0.97759,0.8710200000000001,1.5046,0.10305999999999998,-0.67202,1.5937,1.8566,0.17351,-0.025552000000000002,-0.9267200000000001,0.64989,-2.2341,-0.65318,-0.60483,-1.0346,1.1108,0.61287,1.8352,-0.28968,1.3518,-0.0906,0.44718,1.0864,1.2674,-0.32152,-1.1188,-0.84221,0.15935,0.088588,0.75465,-1.5532,0.021694,-0.28955,-1.5241,1.0295,-0.64471,-0.054959,0.026892000000000003,-1.6386,1.8461,-0.045484,-1.8,-0.44928999999999997,0.13172999999999999,0.35855,-1.1158,0.804,-0.18081,-0.35501,-0.19107000000000002,-1.4132,-0.5062800000000001,1.2653,-1.7312,0.46373000000000003,-0.17229,2.1546,-0.6464,-0.094327,0.1282,-1.0357,-1.5416,0.13527999999999998,-0.68676,-1.4727,-2.7009,0.97396,0.43735,-0.6801699999999999,-0.42348,-0.065347,1.4458,1.3676,1.3763,0.69816,-0.47115,-1.3342,1.2731,1.1586,-1.265,-0.81797,-0.22807,-0.36546,-0.6190399999999999,-0.0021274,-1.495,0.37525,-0.3551,-1.5799,0.9857799999999999,0.3939,0.34385,0.13028,0.87192,0.7278100000000001,1.5131,-1.1232,-0.19037,0.32934,110001001001011000
115469,0.0088,-0.229,-1.6678,0.9582,-1.9803,-0.5625,0.4442,-2.0454,1.9517,0.3911,-0.1553,0.0709,1.7212,1.1743,-0.2262,2.8339,-1.1186,0.0987,1.1033,-2.8313,-0.9994,-2.3835,2.2454,-0.3644,0.5928,-1.0772,-0.6006,-0.784,-0.9364,-0.3404,-0.1714,-0.4899,-0.1644,-1.9876,-0.0974,0.0774,-0.1781,0.2901,-0.4524,-0.4,0.1827,1.7298,0.4131,-0.8078,-1.2162,0.851,0.683,-0.2566,-0.4029,0.4421,-2.0246,1.6546,-1.8987,-1.3342,-1.0228,-1.1188,-0.3594,1.7845,-0.6924,-0.5084,-0.6376,-1.3579,-0.1756,-0.7392,-0.1464,1.6964,1.7255,1.7173,-0.9673,0.6225,1.5688,-0.1456,-1.3342,-0.1553,2.5056,2.373,-0.3888,0.1889,-0.6968,0.0662,2.5759,-0.9556,0.2074,-0.7354,0.5786,-0.9158,-1.7045,-0.2783,0.0572,0.6312,0.7921,-0.4644,-0.5133,0.852,0.0917,0.8576,0.3069,-0.4437,0.2036,-1.0384,000001000000010100
115470,1.6964,0.2219,-0.4813,0.407,-1.5939,-0.2844,0.3515,-0.9753,-2.0398,0.5572,-1.2841,0.1353,1.8058,-0.66,-2.6979,-0.7959,-1.1118,-0.4081,-0.8548,1.2234,-1.1812,-0.0278,-1.5533,2.2811,1.1688,1.2234,1.0842,1.2177,-0.3954,-0.1627,1.0837,1.8335,-1.0568,1.2153,0.3084,-0.1169,0.4888,1.3813,-0.6797,-0.4234,-0.2116,-0.9704,-0.3232,1.3576,-0.6723,-0.3699,-0.6811,0.2465,0.8865,2.4189,0.9753,0.8023,-3.5841,-1.8217,-0.8694,-1.2277,-0.2195,1.2234,-0.1965,-0.5199,-0.8303,-0.2333,-0.6971,0.2776,1.1408,-0.106,1.1528,-0.2009,0.4735,0.4013,0.0176,-1.5489,-0.69,-1.2553,-0.2704,-0.7532,0.8107,-0.247,0.5617,-1.2256,-1.4948,0.1656,-3.1433,1.0605,0.7432,0.7217,1.1421,-0.1516,1.8513,-0.8901,-0.3947,-0.0278,3.4209,0.2115,-0.7128,0.3364,-0.5878,0.2499,-0.1924,0.4634,000000001000000000
115472,0.4359,2.2717,0.5196,0.3652,0.1085,-0.6982,-0.4815,-0.2082,-1.9917,-0.4248,-0.3897,-0.399,0.0415,2.4061,-0.8039,-0.8381,-0.1212,-0.955,0.9988,-0.5765,-0.4961,1.2798,-2.0202,-0.6147,3.2967,-1.4734,0.7455,-1.1558,0.5751,-0.5064,-0.5469,-1.3848,-0.2414,0.7223,3.0992,-0.1733,1.0584,-1.0419,-1.2699,0.6659,-0.3886,-0.7538,-0.1778,-0.0985,-0.542,-0.7678,-0.426,0.756,0.6061,0.5345,-0.6314,-0.4614,0.1349,0.3826,0.1702,-1.4052,-0.5355,0.425,-0.7444,1.5787,-1.6506,0.5815,-0.5156,-1.4355,-0.6341,-1.2282,1.4574,0.4442,-1.2523,1.7616,-0.5179,2.0199,-1.9068,-0.3381,-0.2008,-0.4246,-1.5104,0.8648,1.634,0.4703,0.8408,-1.0732,1.5706,-1.0461,-0.6034,-0.1625,0.7023,-0.2968,-3.1268,0.852,-1.0999,2.2802,-0.3634,-0.205,-0.7339,-1.2698,-0.8546,0.4762,-0.0659,-0.2144,110001000000101000
115474,1.206,1.3138,0.1926,-1.437,-0.5981,-1.0997,-0.6926,-0.6666,0.7071,-1.1552,-1.381,0.3057,-0.3828,-1.0819,-0.0779,-1.5811,2.7367,0.1433,-3.28,-0.4791,-0.0123,-0.6614,-0.2153,-1.185,-0.2472,0.8836,0.7438,1.1601,0.0555,1.528,1.5218,1.6251,-1.1897,0.3019,-1.2239,0.6849,-1.1561,0.2636,-0.3437,-1.8156,-0.3667,-0.1946,0.2174,0.2153,0.1852,0.5836,2.1018,-1.0185,1.0423,0.4808,-1.302,-0.4884,1.2062,-0.456,0.8891,-1.6946,0.6297,0.9785,-0.1201,0.3636,-0.754,0.9198,-1.1805,-1.3742,1.1133,-1.0903,-2.8756,-1.0876,1.5438,0.6857,-0.5015,-0.0417,0.6645,-3.2507,2.1075,0.6414,-1.4212,0.0174,2.6474,-1.587,-0.9666,-1.4881,2.0216,0.1478,0.0271,0.4947,-0.5441,-1.0741,-0.7259,-0.3781,1.2506,0.7235,-0.0688,0.1534,-1.0666,0.1389,2.8084,0.7414,-0.2439,0.488,000000001001010000
115477,0.5415,-1.9604,-0.1551,-0.9069,3.4298,-0.8754,0.2798,-0.7088,-2.5075,-3.2507,-1.5228,-2.0497,-0.0838,-0.4234,0.0612,-0.1482,1.2234,1.1446,0.2239,-0.1461,-1.4423,-1.1538,1.1979,-0.414,0.8147,-1.0912,0.5694,1.2424,0.9266,-1.6327,-0.0133,-1.0905,0.0907,-1.1051,0.2344,-0.7565,-1.2734,-1.3534,-1.4533,2.3274,-0.0986,-0.1345,0.5939,-0.0873,1.2509,0.7554,-2.0019,0.3669,-1.442,-0.7357,-1.7452,0.1143,-0.5297,1.6098,0.6895,0.5196,-1.7046,0.2798,-1.4628,-1.4444,-0.591,-0.0185,1.2056,-0.4805,-1.2068,-1.4226,-1.2231,-1.1416,-0.9508,0.5966,-1.1882,0.5845,-0.3732,-0.115,0.0907,-0.9323,0.8539,0.7239,0.4467,-1.2132,-1.3162,-0.2037,-0.2248,-0.1899,-0.1759,-0.3876,-0.9131,0.6835,1.2085,1.4664,0.1571,-0.922,0.0107,1.3075,1.4263,0.4337,0.0834,0.774,-0.951,1.5814,000001000000000000
115478,-0.021,0.7821,0.6616,-0.8412,-1.2466,1.8931,0.6853,-0.3139,1.3957,0.3723,0.5257,-0.855,-2.3443,1.4998,0.1017,2.1498,0.629,0.0398,-0.7643,1.38,-0.6806,2.9739,0.0121,3.0285,-1.3233,-0.1308,0.8952,0.1353,1.3677,-1.4074,-0.5225,0.0829,0.3776,-0.0963,-0.3576,-1.7924,-0.9079,0.4656,-1.3584,-0.9458,0.1142,-0.2105,-0.1822,-1.6581,0.5641,-1.4492,-0.6712,-0.9811,0.7664,-0.769,-0.5398,-0.9836,1.2785,-0.8712,0.9769,1.3408,-0.7117,-1.2477,0.7171,0.559,-0.8317,-1.5315,-0.0326,-2.5011,0.0924,-0.1624,-0.3654,1.7464,-0.283,2.2601,0.2456,-2.3622,-1.4125,0.3635,-1.2912,-0.1208,1.599,-1.0541,-0.6026,-0.2367,0.047,-1.022,0.2233,0.1106,-1.5575,-0.7079,-0.9417,0.3135,-0.1097,0.0048,2.3748,-0.0173,0.9322,0.3771,-0.1045,0.5698,-1.4753,-1.8602,-0.8445,-2.1112,000001000000010100
115479,-2.0039,-1.4912,-0.501,-0.358,-0.6144,-0.5897,-1.7397,-1.6178,0.922,0.0283,-0.4543,-0.862,0.5035,0.3582,0.5712,-0.7992,0.0315,1.7844,-0.654,2.2453,-0.7075,0.1881,-0.3813,0.1353,-0.1515,1.8921,0.3903,-1.856,-1.1596,-0.6926,-2.6484,0.6596,1.1036,-2.3259,0.2153,1.5762,-0.6909,0.3802,0.5395,-2.4688,-2.347,-1.3855,-0.8626,0.4223,-0.6606,0.0896,-0.0779,1.3049,0.7903,0.3452,1.1893,0.0505,-0.6965,-1.5118,-0.6866,-2.1968,-0.0991,1.5907,-0.348,0.0315,-0.5183,-0.5845,-1.61,-0.6147,-0.1431,0.8906,3.115,0.7037,-0.2607,1.9304,-0.2184,0.5207,-1.9447,1.782,0.4318,1.8271,0.1809,0.6116,-0.4961,-0.2572,0.2222,-0.5686,-0.7477,-1.065,-0.3767,0.5473,0.6069,-1.7928,-0.6467,1.6096,-1.2239,0.7588,0.5186,-0.3854,-0.8295,0.5225,-1.3548,-0.4987,0.7293,-0.1212,000000001011010000
115480,-1.7556,-0.4065,0.1092,-1.988,-0.78,-1.2557,-0.5698,-0.3516,-0.6459,1.7576,-0.2346,-0.627,-1.8813,1.6523,-0.0491,-0.7951,-1.7168,-2.8852,1.5144,-0.6247,-0.8609,-0.3535,-0.5058,-0.5798,0.6469,-0.4093,-0.0974,1.3853,-0.8427,-1.1793,-0.4807,-1.5714,-0.7148,0.0595,1.2785,-0.2569,0.4801,-1.6678,-0.7248,-1.6096,-0.6013,-0.5691,0.0678,1.2029,0.3538,-0.5916,-1.1192,-1.4865,-0.4519,-0.7759,0.2819,-1.235,0.5321,-1.0851,0.297,-0.9241,-1.4244,-0.3455,0.6793,1.5726,-0.3981,-1.4168,0.0695,-1.3059,-0.8413,-0.9516,-0.0503,-0.5881,-0.1587,-0.1936,-1.6416,0.5002,-1.4561,1.1949,-2.3757,-0.9993,1.1147,1.5405,-0.7972,-1.2162,-1.3985,-0.2572,1.2436,-1.0921,0.5532,-2.1741,0.4617,-2.9813,2.1075,0.4187,-0.193,-1.7471,-0.7256,-1.7346,-2.1001,-0.331,-0.0649,0.5718,0.1504,1.1751,000000000000010000
115481,0.1353,-0.02,0.4978,-0.2851,1.0239,1.1338,0.0639,-0.297,0.5461,1.4253,-0.5945,-1.5038,0.4643,-1.7258,1.0462,-0.9203,0.5311,-0.1952,-0.3249,2.0812,-1.4239,0.9709,0.1423,-1.1626,-0.4519,-1.2255,-0.4908,1.3146,0.9881,0.2325,-1.1824,-0.2373,-1.6603,-2.1947,-3.2072,0.5881,-0.7984,0.0654,-0.5204,-0.0861,-0.8523,-2.3359,0.2239,0.0045,-2.0877,0.9946,-1.3163,-2.0867,-0.3486,-0.3394,-0.973,-0.2848,-1.9001,0.8342,-0.5097,0.9199,0.1903,-1.4284,1.9959,0.9859,-1.026,-1.4237,0.0115,-0.7128,-1.5326,-1.2912,0.4324,-0.7083,-1.1785,-0.8433,-0.3993,-0.7566,-0.1235,0.901,1.2305,-0.5609,1.8325,-0.5661,-0.0886,-1.562,-0.4123,0.7934,-1.1582,1.5988,0.1207,-2.0969,0.6975,-1.5371,0.0444,-1.0961,1.5102,-1.2998,-0.9658,-0.108,-0.8663,0.7144,0.796,-0.4593,-0.6776,-1.5819,000000000001010000
115482,-0.92076,0.97282,-1.0691,0.048176,0.7826,0.91064,-1.4079,0.07280299999999999,1.62,2.3844,1.3162,-0.45218,-0.66463,-0.23195,0.51955,0.46347,-1.0081,-1.0645,-0.00076973,-0.13472,1.3236,1.1392,0.4867,-0.56621,-0.40196,-1.8761,-1.3256,-0.08857999999999999,-0.61132,-0.17143,-0.73673,-1.0116,0.30801999999999996,-0.078815,0.75226,1.1071,1.5274,0.30521,-1.7317,-1.9674,-0.06329800000000001,0.9516,-1.0169,0.3746,-1.4904,2.2717,0.084301,-0.56942,-0.6183,0.53514,0.13487000000000002,-2.2479,-0.27448,-0.70806,3.0004,1.4175,-1.4881,0.8979299999999999,0.98264,-0.27833,-2.0019,0.29996,-1.3841,-0.24461999999999998,-1.2282,-0.44275,1.3576,-0.28483,0.051646000000000004,0.20060999999999998,0.52527,-1.6385,1.0668,-2.6778,-1.5325,-0.61132,1.5023,-0.5242100000000001,0.13527999999999998,1.4721,-0.7569100000000001,-0.7038399999999999,-1.2259,-0.8442200000000001,-0.21295999999999998,-2.0336,-0.25468,-0.08386,-2.4303,-0.286,-0.048225,-1.4893,-2.0055,1.4318,0.23421999999999998,0.36868,0.046225999999999996,-1.6305,-1.115,1.6807,000000000000010100
